"","name","date","comment","score"
"5459","±è±¤Áø","2019³â 10¿ù 8ÀÏ"," ¾ðÁ¦ ¾îµð¼­³ª Æí¸®ÇÕ´Ï´Ù.",5
"5460","cafeÇÏ·ç","2019³â 10¿ù 8ÀÏ"," ¾²±âÆíÇØ¿ë",5
"5461","ÃÖ±Ô¿µ","2019³â 10¿ù 8ÀÏ"," ÁÁ¾Æ¿ë",5
"5462","CHAN KIM","2019³â 10¿ù 8ÀÏ"," ATM ¼ö¼ö·áµµ ¾÷°í ÁÁ¾Æ¿ä.",5
"5463","¹ÚÁøÈ¯","2019³â 10¿ù 8ÀÏ"," ÁÁ¾Æ¿ä",5
"5464","Á¤¿ø¿ë","2019³â 10¿ù 8ÀÏ"," ÁÁ½À´Ï´Ù »¡¸® 1±ÞÀ¶µÇ±â¸¦..",5
"5465","±èÁø¼ö","2019³â 10¿ù 8ÀÏ"," ÃÖ°íÀÇ ¹ðÅ©¾Û",5
"5466","ÀÌ¸íÈñ","2019³â 10¿ù 8ÀÏ"," ±¦ÂúÀº°Å °°¾Æ¿ä",5
"5467","»ó½ÂÀÌ","2019³â 10¿ù 8ÀÏ"," ÀÌÃ¼ÀÇ °£¼ÒÈ­ÀÇ ÃÖ°í¶ó°í »ý°¢ÇÕ´Ï´Ù.",4
"5468","½ÄÇý","2019³â 10¿ù 8ÀÏ"," ±Â",5
"5469","´ëµð ÅÍÄ¡","2019³â 10¿ù 8ÀÏ"," ¼ö¼ö·á ¾ø°í ÀÌÃ¼ Ãâ±Ý ¾ðÁ¦ ¾îµð¼­³ª °¡´ÉÇØ¼­ ÆíÇÕ´Ï´Ù",5
"5470","±ÇÈ¿³ª","2019³â 10¿ù 8ÀÏ"," ½¬¿î ÀÔÃâ±Ý°ú Ã¼Å©Ä«µå·Î °ú¼Òºñ¿¹¹æ¿¡ ÁÁÀ» <U+11A2>¼¼ÀÌÇÁ¹Ú½ºµµ ÀÌÀÚ Á¤È®ÇÏ°Ô µé¾î¿Í¼­ ³Õ ¸¾¿¡ µé¾î¿ä",5
"5471","½ºÄð¸µ¾ö¸¶ È¨","2019³â 10¿ù 8ÀÏ"," ÀÔÃâ±ÝÀÌ ÀÚÀ¯·Î¿Í Æí¸®ÇÕ´Ï´Ù.",5
"5472","Dooseong Park","2019³â 10¿ù 8ÀÏ"," ±»",5
"5473","ÀÌÇýÁ¤","2019³â 10¿ù 8ÀÏ"," Æí¸®¼º¤ý È¿À²¼º¤ý½Å¼Ó¼ºÀÌ ÁÁÀ½",5
"5474","ÀÌÈ­Á¤","2019³â 10¿ù 8ÀÏ"," ÁÁ¾Æ¿ä±Â±Â±Â",5
"5475","ÀÌ±¤È£","2019³â 10¿ù 8ÀÏ"," ±Â",5
"5476","JUHEE BAE","2019³â 10¿ù 8ÀÏ"," ÅëÀå¾ø¾îµµµÇ°í ¼ö¼ö·áµµ¸éÁ¦°í ¹¹µç¼Õ½¬¿ö¼­ ÁÁ³×¿ä",5
"5477","³ëÃ¢°³¹ÌÀåµ¿°Ç","2019³â 10¿ù 8ÀÏ"," ÆíÇØ",5
"5478","h y","2019³â 10¿ù 8ÀÏ"," Á¤¸» ÁÁ½À´Ï´Ù ÃÖ°íÀÇ ÀºÇà Ä«Ä«¿À ¹ðÅ© !",5
"5479","Ä¿ÇÇÇÑÀÜÀÇ¿©À¯","2019³â 10¿ù 8ÀÏ"," ¾ÆÁÖÆí¸®ÇÏ°í ÀÌÀÚµµ ´Ù¸¥µ¥º¸´Ù Àú·ÅÇÏ°í ÁÁ³×¿ä",5
"5480","¿À´Ï¶ó","2019³â 10¿ù 8ÀÏ"," À¯¿ëÇÏ°Ô ÀßÀÌ¿ëÇÏ±¸ÀÕ½À´Ï´Ù ¿Ø¸¸ÇÏ¸é ÀÚÁÖ°áÁ¦ÇÏ´Â°Ç »ýÃ¼ÀÎ½ÄÀ¸·Î ±Ý¹æ °áÁ¦µÇ°í ¼ö¼ö·áµµ ¾ÆÁ÷¾ø¾î¼­ ³Ê¹«Æí¸®ÇØ¿ä!",5
"5481","ÄôÂ¦","2019³â 10¿ù 8ÀÏ"," °£ÆíÇØ¼­ ³Ê¹« ÁÁ¾Æ¿ä",5
"5482","»çÀÌ´Ù","2019³â 10¿ù 8ÀÏ"," ÆíÇØ¿ä",5
"5483","¼ÛÁ¾È£","2019³â 10¿ù 8ÀÏ"," ±Â ÁÁ¾Æ¿ä",5
"5484","ÃÖÃ¶È£","2019³â 10¿ù 8ÀÏ"," ³Ê¹« Æí¸®ÇÏ°í »óÇ°Á¾·ùµµ ±¦Âú¾Æ¿ä!!",5
"5485","½ÂÅÂ¾ç","2019³â 10¿ù 8ÀÏ"," ÀÚ²Ù Æ¨±è",1
"5486","1¤¡¿Ï¼±","2019³â 10¿ù 8ÀÏ"," ³Ñ ÆíÇÏ°í À¯¿ëÇÔ",5
"5487","Justin Ko","2019³â 10¿ù 8ÀÏ"," Good~!",5
"5488","Suno Park","2019³â 10¿ù 8ÀÏ"," °£ÆíÇÑ ±ÝÀ¶»ýÈ°ÀÌ °¡´ÉÇÏ³×¿ä",5
"5489","±èÀÎÃ¶","2019³â 10¿ù 8ÀÏ"," ´ëÇÑ¹Î±¹ ±âÁ¸ ½ÃÁßÀºÇàµéÀº ¸ÁÇÒ¶§±îÁö ¹Ý¼ºÇØ¶ó",5
"5490","¹Ú±Ý¼±","2019³â 10¿ù 8ÀÏ"," ÁÁ¾Æ¿ä",5
"5491","Â÷Á¶°³¸ÕÁö","2019³â 10¿ù 8ÀÏ"," ³Ê¹« ÆíÇØ¿ä ¸¹Àº ±ÝÀ¶»ç¿¡ ÀÚµ¿ÀÌÃ¼ µÇ¾úÀ½ ÁÁ°Ú¾î¿ä",5
"5492","DongHoon Sunwoo","2019³â 10¿ù 8ÀÏ"," Æí¸®ÇÏ°í ¸¸Á·½º·¯¿î Ä«Ä«¿À¹ðÅ©¢¾",5
"5493","±è¹ÎÈ¯","2019³â 10¿ù 8ÀÏ"," ÀºÇà ¾È°¡µµµÇ¼­ ³Ñ ÆíÇÔ",5
"5494","¤¾¸ð¹ÙÀÏ°ÔÀÓÇÏ´Â»ç¶÷","2019³â 10¿ù 8ÀÏ"," ±Â~~^^<U+0001F479>",5
"5495","ÀÌÁ¾¼±","2019³â 10¿ù 8ÀÏ"," Æí¸®ÇÔ",5
"5496","kt Park","2019³â 10¿ù 8ÀÏ"," ÁØ³» ÆíÇÔ",5
"5497","ÇãÃ¢¹«","2019³â 10¿ù 8ÀÏ"," ÆíÇØ¿ä",5
"5498","À¯¿øÁØ","2019³â 10¿ù 8ÀÏ"," ±Â",5
"5499","Taehyun Kim","2019³â 10¿ù 8ÀÏ"," ³Ñ ÆíÇØ¿ä!",5
"5500","KIMÁö´Ï","2019³â 10¿ù 8ÀÏ"," ÁÁ³×¿ä",5
"5501","¼ÛÇö¿µ","2019³â 10¿ù 8ÀÏ"," ÃÖ°íÀÔ´Ï´Ù",5
"5502","ÀÌ¿øÀç","2019³â 10¿ù 8ÀÏ"," ±Â",5
"5503","È«Áø¼÷","2019³â 10¿ù 8ÀÏ"," ÁÁ³×¿ä",5
"5504","°­Á¤°á","2019³â 10¿ù 8ÀÏ"," Ä«¹ðÂ¯",5
"5505","Á¶ÀçÇü","2019³â 10¿ù 8ÀÏ"," ¾Æ¢B±ÂÀÔ´Ï´Ù..¾²±âÆíÇÏ°í ¶Ç ¼ö¼ö·áµµ ¾ø°í ¶Ç ´ëÃâµµ ÆíÇÏ°í ÁÁ½À´Ï´Ù..¶Ç µû·Î µ·À»³Ö¾îµÎ¸é ÀÌÀÚµµ ³ô°í ¶Ç ¾Æ¹«¶§³ª »¬¼öÀÖ¾î¼­ ¾ÆÁÖÁÁ½À´Ï´Ù..~",5
"5506","ÀÌ¸íÇà","2019³â 10¿ù 8ÀÏ"," ÁÁÀ½",5
"5507","¼®Á¤¼ö","2019³â 10¿ù 8ÀÏ"," ÃÖ°íÀÇ ÀºÇà",5
"5508","ÃÖÁøÈ£","2019³â 10¿ù 8ÀÏ"," Æí¸®ÇÔÀÇ ³¡ÆÇ¿Õ",5
"5509","¹Ì¸¤","2019³â 10¿ù 8ÀÏ"," À¯¿ëÇÏ°Ô Àß »ç¿ëÇÏ°í ÀÖ´ä´Ï´Ù",4
"5510","jeongung kim","2019³â 10¿ù 8ÀÏ"," ±Â ÁÁ½À´Ï´Ù",5
"5511","¼Û¹ÎÈ£","2019³â 10¿ù 8ÀÏ"," °£ÆíÇÏ°í »ç¿ëÇÏ±â ÁÁÀº ¾îÇÃÀÔ´Ï´Ù",5
"5512","Àåº´Ã¶","2019³â 10¿ù 8ÀÏ"," Æí¸®ÇØ¼­ ±Â Â¯ÀÔ´Ï´Ù.^^",5
"5513","¿ëÀÇÁÖµµÇÑ","2019³â 10¿ù 8ÀÏ"," ÁÁ¾Æ¿äÁÁ¾Æ",5
"5514","Yi Ju Park","2019³â 10¿ù 8ÀÏ"," ¹ßÇ° ÆÈ¾Æ¼­ ÂÑ¾Æ ´Ù´Ï´Â ÀºÇàÀº °¡¶ù.. °£´ÜÇÏ°Ô ÆùÀ¸·Î ´Ù ÇØ°áÇÏ°í ÁÁ¾Æ¿ä.. ÀÚµ¿ÀÌÃ¼µµ.. ¼Û±Ýµµ.. Àû±Ýµµ ¼Õ½±°Ô..¹¹ÇÏ³ª ºÒÆíÇÑ°Ô ¾ø³×¿ä..",5
"5515","ÃÖµ¿ÈÆ","2019³â 10¿ù 8ÀÏ"," ±Â",5
"5516","À±ÀåÁø","2019³â 10¿ù 8ÀÏ"," ±Â",5
"5517","DaeWoong Park","2019³â 10¿ù 8ÀÏ"," ÆíÇØ¿ä~",5
"5518","¿Â½É","2019³â 10¿ù 8ÀÏ"," ¸ñµ· ¸¶·Ã",5
"5519","Young Jin Lee","2019³â 10¿ù 8ÀÏ"," ÀºÇà¾ÛÀÇ ¼±µÎÁÖÀÚ",5
"5520","Á¤¿ìÁø","2019³â 10¿ù 8ÀÏ"," ±Â",5
"5521","±è¼ø¿Á","2019³â 10¿ù 8ÀÏ"," ÀÌ¹ø¿¡ ¾÷µ¥ÀÌÆ® ÇÏ°í³ª¼± ½Å¿ë¿Ã¸®±â µé¾î°¡¸é ÁøÇàµÇ´Ù°¡ ÀÚ²Ù¸¸ Ã³À½ ´Ü°è·Î ³Ñ¾î°©´Ï´Ù..¹¹°¡ ¹®Á¦ÀÎ°É±î¿ä.?",5
"5522","ÇÑÁöÀ½","2019³â 10¿ù 8ÀÏ"," ÆíÇÏ°í ¾öÃ» ÁÁ½À´Ï´Ù ÀºÇàÀ» °¡Áö ¾Ê¾Æµµ À¯¿ëÇÑ ºÎºÐÀÌ ¸¹¾Æ¿ä",5
"5523","kyoung hwan kwak","2019³â 10¿ù 8ÀÏ"," ÆíÇØ¼­ ÁÁ¾Æ¿ä",5
"5524","ÂÉ°¡¸®","2019³â 10¿ù 8ÀÏ"," Á¶¾Æ¿ä",5
"5525","±Ç¿À¹ü","2019³â 10¿ù 8ÀÏ"," Æí¸®ÇÑ°Í°°¾Æ¿ä",5
"5526","¿Áµ¿ÀÚ","2019³â 10¿ù 8ÀÏ"," ¾ÆÁÖ Æí¸®ÇÏ°í °£´ÜÇØ¼­ ÁÁÀ¸³×¿ä^^",5
"5527","±èµ¿¿­","2019³â 10¿ù 8ÀÏ"," ÁøÂ¥ Á¦ÀÏÆíÇÑ ÀºÇà¾Û",5
"5528","³ªºñ","2019³â 10¿ù 7ÀÏ"," Ã·¿£ÁÁ¾ÒÁÒ ÁøÂ¥ Æí¸®ÇÏ´Ï±î ±Ùµ¥ ¿Ö °¡°èºÎ¾îÇÃµéÀÌ¶û ¿¬µ¿¾ÈµÅ¿ä? ¹ðÅ©»ø·¯µå³ª Åä½º¿¡ Ä«¹ð ¾ÈÀâÇô¼­ °Á ´Ù¸¥ ÀºÇà»ç·Î °¥¾ÆÅ»±î ½Í¾î¿ä. Æí¸®ÇÑ°Íµµ ÁÁÁö¸¸ ³»°¡ »ìÂ¦ ºÒÆíÇÏ¸é °¡°èºÎ¾îÇÃ ¿¬µ¿µÇ¾î¼­ ³» ÀÚ»ê°ü¸®°¡ ´õ ½¬¿öÁö´Âµ¥ ±×°É ÅÃÇÏ´Â°Ô ³´°Ú¾î¿ä.",1
"5529","±èµ¿ÈÆ","2019³â 10¿ù 7ÀÏ"," ÆíÇØ¿ä",4
"5530","¼ö¿ø³¯Ä¡","2019³â 10¿ù 7ÀÏ"," ÁÁ¾Æ¿ä",5
"5531","½Ã¾Æ","2019³â 10¿ù 7ÀÏ"," ÃÖ±Ù¿¡ ¾Ë°ÔµÇ¼­ ¹Ù·Î ÅëÀå¸¸µé±¸ Àû±Ýµµ µé¾î¼­ Æí¸®ÇÏ°Ô Àß¾²°íÀÖ¾î¿ä ±×·±µ¥ °¡°èºÎ¾îÇÃÀÎ ¹ðÅ©»ø·¯µå¶û ¿¬µ¿ÀÌ ¾ÈµÇ¾î¼­ ºÒÆíÇÏ´õ¶ó±¸¿ä mm,, ¿¬µ¿µÇ¸é ´õ ÆíÇÏ°Ô »ç¿ëÇÒ¼öÀÖÀ»°Å°°¾Æ¿ä ;)",4
"5532","RH Lee","2019³â 10¿ù 7ÀÏ"," ¼¼ÀÌÇÁ¹Ú½º³ª ÀÚ»ê¼û±â±â ±â´É ÀÖÀ½ ÁÁ°Ù¾î¿ë¤¾¤¾ ¾ÆÁ÷ ºÒÆíÇÔ ¾øÀÌ »ç¿ëÁßÀÔ´Ï´Ù^^",4
"5533","SANG MIN YOO","2019³â 10¿ù 7ÀÏ"," Àß ¾²°í´Â ÀÖ´Âµ¥ Å¸¼­ºñ½º¿Í´Â ¿¬°è°¡ ¾ÈµÇ¾î ¸Å¿ì ºÒÆíÇÔ. Ä«Ä«¿ÀÆäÀÌ, ¹ðÅ©»ø·¯µå µî ÅëÇÕÁ¶È¸°¡ µÇ¾úÀ¸¸é ÇÏ´Âµ¥, ´Ù¸¥ÀºÇà Ä«µå»ç´Â ¿¬°èµÇ´Âµ¥ Ä«¹ðÀº ¿ÀÇÂÀ» ¾ÈÇØÁÖ´Ù´Ï... Ã³À½¿£ Çõ½ÅÀûÀÎ°Å °°´õ´Ï¸¸, Á¡Á¡ °¥¶óÆÄ°í½ºÈ­ µÇ´Â°Å °°¾Æ ¾ÈÅ¸±î¿ò. ±âÁ¸ÀºÇàÀ¸·Î ´Ù½Ã µ¹¾Æ°¡¾ß ÇÏ³ª °í¹ÎµÊ.",3
"5534","¿äÀÌ¸®","2019³â 10¿ù 6ÀÏ"," ¾Æ¹« ¾²Àß¶§±â ¾ø´Â ¾Û",1
"5535","°Ô´©±¸","2019³â 10¿ù 6ÀÏ"," ±Â",4
"5536","ohmyg.o.d mr.","2019³â 10¿ù 5ÀÏ"," ÀÌ¿ëÆíÀÇ ÃÖ»ó",5
"5537","ÂøÇÑ¿µÈ¥","2019³â 10¿ù 5ÀÏ"," Â÷·®¿ë ¤¸¤ý¤¸",3
"5538","ZeroStone J.","2019³â 10¿ù 5ÀÏ"," ±â´ÉµéÀÌ ´Ù ÁÁÀº°Í °°½À´Ï´Ù.. Á¶±Ý ¾Æ½¬¿î ºÎºÐÀÌ ÀÖ´Ù¸é »ç¿ë±Ý¾×À» ¸Å¿ù 1ÀÏ¿¡¼­ ¸»ÀÏÀÌ ¾Æ´Ï¶ó º¸°í½ÍÀº ±â°£À» Á¤ÇØ¼­ º¼ ¼ö ÀÖµµ·Ï ±â´ÉÀÌ Ãß°¡µÇ¸é ÁÁÀ» °Í °°½À´Ï´Ù.. °¡°èºÎ°ü¸®°¡ ¹ø°Å·Î¿ö¿ä",3
"5539","³ë¸°Â»","2019³â 10¿ù 5ÀÏ"," ¸Å¿ì¸¸Á·",5
"5540","ÃÖ¼±¹Î","2019³â 10¿ù 5ÀÏ"," Àü ÁÁ¾Æ¿ä.",5
"5541","ÀÌRPºÎ»ê¼­µ¿","2019³â 10¿ù 5ÀÏ"," ±Ã±ÝÇÑ Á¡",5
"5542","ÀçÁØÀç","2019³â 10¿ù 4ÀÏ"," Á¤¸» ³Ê¹« Àß¾²°í Æí¸®ÇØ¼­ ÁÁÀºµ¥ °èÁÂ ¼ø¼­Á» º¯°æ°¡´ÉÇÏ°Ô ¾÷µ¥ÀÌÆ® ºÎÅ¹µå·Á¿ä~ ±×°Å ÇØÁÖ½Ã¸é 5Á¡!",4
"5543","Á¤¸»·Î","2019³â 10¿ù 4ÀÏ"," ÇÁ·Î¸ð¼ÇÀ» °è¼Ó ÀÌ¾î°¡ ÁÖ¼¼¿ä~~ À¯¿ëÇÏ°Ô Àß ¾²°í ÀÖ½À´Ï´Ù.^^",5
"5544","±èº´Ã¶","2019³â 10¿ù 4ÀÏ"," ÁÁ¾Æ¿ä",5
"5545","Á¶¹Î¼±","2019³â 10¿ù 4ÀÏ"," ´ÙÁÁ¾Æ¿ä Çã³ª 26ÁÖ Àû±Ý Ä³¸¯ÅÍ ¼±ÅÃÇÒ¼öÀÖ°Ô ÇØÁÖ¼¼¿ä ¶óÀÌ¾ðÀÌ ÀÀ¿øÇØÁÖ´Â ÀÓÆ¼ º¸°í½Í¾î¿ä",5
"5546","ÀÌÁ¤¿î","2019³â 10¿ù 3ÀÏ"," ¾îµð¼­³ª ÀÔ±Ý Ãâ±Ý ¹«·á °£Æí ÀÌÃ¼±â´É",5
"5547","Àü¼º´ë","2019³â 10¿ù 3ÀÏ"," ´Ù¿î·Îµå ´ë±âÁß.. ÀÌÆ²Â°",1
"5548","Gamjaman","2019³â 10¿ù 3ÀÏ"," ¾Èµå·ÎÀÌµå 10 ¾÷±×·¹ÀÌµå ÀÌÈÄ ·çÆÃÀ¸·Î º¯ÇüµÈ ±â±â¶ó°í ¶ß¸é¼­ ·Î±×ÀÎÀÌ ¾ÈµË´Ï´Ù ºü¸¥ ¾÷±×·¹ÀÌµå ¹Ù¶ø´Ï´Ù; ¾Èµå·ÎÀÌµå 10 Ç®¸°Áö°¡ ¾ðÁ¨µ¥; ·Î±×ÀÎÀÌ ¾ÈµÅ¼­ ¼Û±ÝÀ» ¸øÇÏ°í ÀÖ½À´Ï´Ù.. ¼ÕÇØ¹è»ó Ã»±¸ µÇ³ª¿ä?",1
"5549","ÀÌÁø¿µ","2019³â 10¿ù 3ÀÏ"," ±Â",5
"5550","¿ë¿ëÀÌ","2019³â 10¿ù 2ÀÏ"," ÁÁ¾Æ¿ä",5
"5551","±è°æÁØ","2019³â 10¿ù 2ÀÏ"," ÆíÇÏ°í ÁÁ¾Æ¿ä",5
"5552","¾ÆÀÌ¸°","2019³â 10¿ù 2ÀÏ"," µµ´ëÃ¼ º»ÀÎÈ®ÀÎÀ» ¸î¹øÀÌ³ª ÇÏ´ÂÁö ÆùÀ» ¹Ù²ã¼­ °èÁÂ°¡ ÀÖ´ÙÇÏ¿© º»ÀÎÈ®ÀÎ±îÁö ´ÙÇß´Âµ¥ ·Î±×ÀÎÇÏ´Ï ÀÌ·ÂÀÌ ÀÖ´Ù°í ´Ù½Ã º»ÀÎÈ®ÀÎÀ» ¿©·¯¹ø Ä«Ä«¿À·Î ÇØµµ ¶È°°°í ÈÞ´ëÆù¹øÈ£·Î ÇØµµ ¶Ç ±×´ë·Î ÀÌ·± ¾²·¹±â ¿½¿¡ 10ºÐÀÌ»ó ÅõÀÚÇÑ°Ô ¾Æ±î¿ò..",1
"5553","¼£·Ò!","2019³â 10¿ù 2ÀÏ"," good!",5
"5554","±è±ÔÈ¯","2019³â 10¿ù 2ÀÏ"," ÁÖ¹Îµî·ÏÁõ ÀÎ½Ä Àß¾ÈµÇ´Â°Íµµ Â¥Áõ³ª´Âµ¥ ÀÎÁõ°úÁ¤ ´Ù °ÅÃÆ´Âµ¥ ´Ù½Ã ÀÎÁõÇÏ¶ó°í ÇÏ´Â°Ç ¹º°¡¿ä.. ¹ö±× ¼öÁ¤ÇØÁÖ¼¼¿ä",1
"5555","±æÁØ½Ä","2019³â 10¿ù 1ÀÏ"," ¹ðÅ©»ø·¯µå¸¦ »ç¿ëÇÏ´Âµ¥ Ä«¹ð¸¸ À¯ÀÏÇÏ°Ô ¿¬µ¿ÀÌ ¾ÈµÇ³×¿ä. ±×·¡¼­ °°Áö¸¸ ´Ù¸¥ ÀºÇàÀÎ°¡¿ä? »ç¿ëÀÚ ÆíÀÇ¼º, Á¢±Ù¼º ³ôÀÎ´Ù´õ´Ï Å¸¾îÇÃ ¿¬µ¿Àº ¸·³ªº¸³×¿ä",1
"5556","¹ÚÁÖ¿ë","2019³â 10¿ù 1ÀÏ"," °£ÆíÇÏ°í ÁÁ¾Æ¿ä",5
"5557","¹ÚÈñÁ¤","2019³â 10¿ù 1ÀÏ"," ÁÁ¾Æ¿ä!",5
"5558","±èÀç¿ø","2019³â 10¿ù 1ÀÏ"," ÁÁ¾Æ¿ä",4
"5559","Won Uh","2019³â 10¿ù 1ÀÏ"," »ç¿ëÇØº¸´Ï ³Ê¹«³Ê¹« Æí¸®ÇÕ´Ï´Ù..Àü¼¼°è ´ëÇ¥ÀºÇàÀ¸·Î ¹ßÀüÇÏ¼¼¿ä~^^",5
"5560","¹ÚÁ¤ÀÌ","2019³â 10¿ù 1ÀÏ"," Â÷Ã¶È£",5
"5561","¸®¹Ú»ç","2019³â 9¿ù 30ÀÏ"," °Á...",3
"5562","ÄÉÀÌ¸Õ","2019³â 9¿ù 30ÀÏ"," Á¦°¡ ¹¹ ÅÂ¾î³ªÁöµµ ¾ÊÀº »ç¶÷µµ ¾Æ´Ï°í¤Ð¤Ð¤Ð ¿Ö ÀÚ²Ù Á¦ ½Ç¸í°ú ÁÖ¹Îµî·Ï¹øÈ£°¡ ¾È ¸Â´Ù°í ¶ß³Ä°í¿ä¤Ð¤Ð¤Ð",1
"5563","ÁöÂ¡¾ß","2019³â 9¿ù 30ÀÏ"," Á¶¾Æ",5
"5564","Mio","2019³â 9¿ù 30ÀÏ"," ÁÁ¾Æ¿ä",5
"5565","±×¸²ÀÚÀÇÀ¯·É","2019³â 9¿ù 30ÀÏ"," ¹ðÅ©»ø·¯µå¿¡ Ä«Ä«¿À¹ðÅ©µµ ÀºÇà ¿¬µ¿ÇÏ±â µÇ¾úÀ¸¸é ÁÁ°Ú½À´Ï´Ù !!",3
"5566","¹ÚÃ¢¹®","2019³â 9¿ù 30ÀÏ"," ±Â ÁÁ¾Æ¿ä",5
"5567","¹®ÁÖÈñ","2019³â 9¿ù 30ÀÏ"," ´Ù¸¥ ÀÎÅÍ³Ý ¹ðÅ· º¸´Ù ÈÎ¾À °£Æí½¬¿ò",3
"5568","Myung-Seok Yoon","2019³â 9¿ù 29ÀÏ"," ±Â±Â",5
"5569","ÃÖÀºÁ¤","2019³â 9¿ù 29ÀÏ"," ¼ö¼ö·á°¡ ¾È³ª°¡¼­ ÁÁ¾Æ¿ä Ä³½¬ÀºÇàµµ ÀÖ°í ÇÖÇÏ´Ù°í ¼Ò¹®³µ¾î¿ä",5
"5570","Arbiter","2019³â 9¿ù 29ÀÏ"," À¯¿ëÇÑ¹ðÅ·¾îÇÃ!",5
"5571","±ÇÇõ¹Î","2019³â 9¿ù 29ÀÏ"," Ä«µå¸¸µé±â Á¶À½",5
"5572","´©±¸¼¼¿ä","2019³â 9¿ù 28ÀÏ"," ¿ëµ·ÅëÀåÀ¸·Î »ç¿ëÁßÀÎµ¥ ÁöÁ¤°èÁÂ ÀÜ¾×Ç¥½Ã °¡´ÉÇÑ À§Á¬Á» °£´ÜÇÏ°Ô ¸¸µé¾îÁÖ½Ã¸é À¯¿ëÇÒµí ÇÕ´Ï´Ù",5
"5573","¤¹¤±","2019³â 9¿ù 28ÀÏ"," ¿Ö ÀÚ²Ù ÁÖ¹Î¹øÈ£ Æ²·È´Ù°í ±×·¯³Ä ´ÏµéÀÌ ³ªº¸´Ù ³» ÁÖ¹Î¹øÈ£ Àß¾Æ³Ä",1
"5574","±è¼ºÇö","2019³â 9¿ù 28ÀÏ"," Àß »ç¿ëÇÏ°í ÀÖ½À´Ï´Ù. ´Ù¸¸ Åä½º³ª ¹ðÅ©»ø·¯µå ¿¬µ¿ÀÌ ¾ÈµÇ¼­ ¾Æ½±½À´Ï´Ù..",3
"5575","Pepper","2019³â 9¿ù 28ÀÏ"," ÀÎÁõ¸¸ ¿©·¯¹ø ½ÃÄÑ³õ°í µÇÁöµµ¾ÊÀº ¾îÇÃ °Áµý°Å ¾´´Ù",1
"5576","ÀÌ°æ ¹Ì","2019³â 9¿ù 28ÀÏ"," Æí¸®ÇÏ°í ÇýÅÃ ¿¡ ¸Ê¹ö½± ¿¡ µÎ·çµÎ·ç À¯¿ëÇÏ°í ÁÁ³×¿ä",5
"5577","ÀÌ¼±À²","2019³â 9¿ù 28ÀÏ"," Æí¸®ÇÑÀºÇà È°¿ëµ¿°©ÀÔ´Ï´Ù¿ä~~ ±Ùµ¥ ¿¦µ«ÀÌ ¿Ö¾ÈµÉ±î¿ä?¤Ð¤Ð ÇÃ¸®Áî µµ¿ÍÁÖ½Ê¼î~",4
"5578","ÀÌ´ÙÇý","2019³â 9¿ù 27ÀÏ"," ¼ö¼ö·á¾ø´Â°Å³ÑÁÁ¾Æ¿ä¤Ì¤Ì °è¼ÓÀÌ·¯¸éÁÁ°Ú´ç",5
"5579","µµ½ÃµðÀÚÀÎ","2019³â 9¿ù 27ÀÏ"," ¾ðÁ¦Âë »ýÃ¼ÀÎ½ÄÀ¸·Î ¼Û±ÝÇÒ ¼ö ÀÖ³ª¿ä?",3
"5580","½Å°úÀå","2019³â 9¿ù 27ÀÏ"," ¼ö¼ö·á¾ø¾î ÁÁ¾Æ¿ä",5
"5581","¾îµÒ±â»ç","2019³â 9¿ù 27ÀÏ"," ºÐ¸í Åë½Å»ç¸¦¸Â°Ô Çß´Âµ¥ ÀÚ²Ù Á¤º¸¸¦ ´Ù½ÃÈ®ÀÎ ÇÏ¶ó°í ¶ß³×¿ä ±×·¯´Ù ³»ÀÏ´Ù½ÃÇÏ¶ó°í ¸·¶ß°í ±×·±µ¥ ±×´ÙÀ½³¯Àº ¶È°°ÀÌ ¸·¶ß³×¿ä. ¿Í ÁøÂ¥ ±¤°í¸¸ Àß¸¸µé¾úÁö ½ÃÀÛºÎÅÍ ¾ÈµÇ´Ï ÁøÂ¥³Ê¹«ÇÏ³×¿ä. ¼³¸¶ »ç±âÄ¡´Â°Í ¾Æ´ÏÁÒ??",1
"5582","ÀÌ¿¹Áö","2019³â 9¿ù 27ÀÏ"," ¿Í....Ä«Ä«¿À ¹«·á·Î ¿À°í °¡´Â°É ¸Þ¸®Æ®·Î È«º¸ÇÏ°í ÀÖÀ¸¸é¼­ Ä«Ä«¿ÀÆäÀÌ ´Ù¸¥ ¾ÛÃ³·³ Á¦ÇÑ °É¾î³ù³× ¤»¤»¤»¤»¤» µ·µ¶¤»¤»¤»",1
"5583","soon k","2019³â 9¿ù 26ÀÏ"," ¾Æ´Ï ¹º Á¡°ËÀ» 12½Ã ÀÌÀü¿¡ Ã³ÇÏ³Ä ¹» ½ÃÅ³¼ö°¡ ¾ø³×.",1
"5584","ÀÌ¹®¼ö","2019³â 9¿ù 25ÀÏ"," Á¤¸» °³´õ·´°í Â¥Áõ³ª¼­ ´õÀÌ»ó ¸ø½á¸Ô°Ù³×¿ä ¤¾¤¾ ºñ¹ø ÀØ¾î¹ö·Á¼­ ¹Ù²Ù´Âµ¥ ÅëÀå¿¡ µ·Àº º¸³»¶ó°íÇÏÁö µ·±×¸¸Å­º¸³»¸é ºñ¹øÀº ¾È¹Ù²î¾îÀÕÁö Âü³ª ¾È¾²°í¸»°Ô¿ä±×³É",1
